CustomerID,ChurnProbability,RiskTier,ChurnReasons,PersonalizedStrategy,ExpectedRetentionGain,StrategyCostLevels
HPMTX5TJ2B,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
PKFHB7VK0J,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
XYBXLBFBJW,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
3MPYYRAOE4,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
Z2DL99ZA0B,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
WXFNR22XAQ,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
I5JBCOX9TU,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
VT58310CO8,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
ERHY1JG50Q,0.5005723,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
PER6VXLDIU,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
B9AY5X2JCL,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
9AD663VUY9,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
EDGAZ35AW8,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
N8VLRC43XH,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
98SAUUS56V,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
9DS55XLD0G,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
ZQI8FG4TNK,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
DTE1IHMAIC,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
AFDOEVUF86,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
CN1KXBRS7L,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
KRNMYYF59K,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
LLE0TW83VW,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
4VF2IKS14T,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
LHDNKQA0J6,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
8MYAJUJ52J,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
R6MNC7808K,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
BY7B7PT6PY,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
IV6I0IYTLJ,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
1SO1BVBWIE,0.5005723,Medium Risk,"['Low Engagement', 'High Inactivity']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
XLFM1I6JQE,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
Y5YJ71LN82,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
VW8JOFXW9Y,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
57CC6NJJ3R,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
RS9ZF8NS5I,0.5005723,Medium Risk,"['Short Tenure', 'Price Sensitivity']","['Onboarding walkthrough', 'Plan downgrade suggestion', 'Temporary discount offer', 'Starter content packs']",0.7760000228881836,"['Medium', 'Low', 'High']"
CJQX7BAUXP,0.5005723,Medium Risk,"['Short Tenure', 'Price Sensitivity']","['Onboarding walkthrough', 'Plan downgrade suggestion', 'Temporary discount offer', 'Starter content packs']",0.7760000228881836,"['Medium', 'Low', 'High']"
VCCJRLS33R,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
UAZD133BF1,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
R5CWTA641M,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
LSDR1K43SR,0.5005723,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
SYXFFIC8FO,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
WHO6WKOZF1,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
K9NC4O38LM,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
DAD3EBT6JW,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
BRVG1WPNB5,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
GNGWZL0YRN,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
FOJP7KYBXV,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
CW4MKQSMFN,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
HBF3AOMFG9,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
WPHC1YZL5H,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
NWE0A1VOA1,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
5KMF5D4LRW,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
6XHIX36EJF,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
2DQANF8XH6,0.5005723,Medium Risk,"['Short Tenure', 'Price Sensitivity']","['Onboarding walkthrough', 'Plan downgrade suggestion', 'Temporary discount offer', 'Starter content packs']",0.7760000228881836,"['Medium', 'Low', 'High']"
W1F41ACARK,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
GVL15CC1OZ,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
G272SIT3TF,0.5005723,Medium Risk,"['Short Tenure', 'Price Sensitivity']","['Onboarding walkthrough', 'Plan downgrade suggestion', 'Temporary discount offer', 'Starter content packs']",0.7760000228881836,"['Medium', 'Low', 'High']"
PJ7KWIS7CS,0.5005723,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
RSVPC4CC20,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
9CMBLXB0JP,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
ANRRQGZQXL,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
HAUJVKP91A,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
N23TC7ILYG,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
UM9BINOVPE,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
MFE2VXSOZ0,0.5005723,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
8EWDSFCKST,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
4ZN2MMJ6XQ,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
Z4RU5GDH7O,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
FN36MSMI7B,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
MFJ1K2LOVW,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
V1QBN7GMHJ,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
ZELZHLSFTY,0.5005723,Medium Risk,"['Low Engagement', 'High Inactivity']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
HLOHW4RQ2Q,0.5005723,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
35SP16KI6G,0.5005723,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
TNGHMUJFQB,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
QGFYGZ9Q9D,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
C5WWW0CFFZ,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
F5OUQY518G,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
VL5Q9D0971,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
T121LUEZZD,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
IEAXB3L6W8,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
123XANO4JC,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
4V71H3GKXM,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
26R4AG4KIZ,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
FZELH7V3G7,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
1EWR4XIU9H,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
DNMGGUNEXF,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
NBWDDEJDF5,0.5005723,Medium Risk,"['Low Engagement', 'Short Tenure']","['Onboarding walkthrough', 'Genre-based push notifications', 'Starter content packs', 'Personalized content recommendations']",0.47600001096725464,['Low']
5BW15AQD6L,0.5005723,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
XFJ5U994U3,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
CYVMFSCSL6,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
FNY1C5HCEG,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
KGLP48CEDQ,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
7DJANCYP0O,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
1Q0DMHYYVE,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
QKBE9BZ78B,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
1IBQ7K5WVE,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
QUZ2KOSL85,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
J45AJUQ36H,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
N5MXNGV3SD,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
C5TQSN13WT,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
CXGXBFKJKS,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
GPRK5CWN31,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
XPUJ50J4Y6,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
WI125BDGPI,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
1YKA2OD22O,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
IFO23NHD12,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
7VO9XOZ5CI,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
CPQSCFBT88,0.5005723,Medium Risk,"['Low Engagement', 'Short Tenure']","['Onboarding walkthrough', 'Genre-based push notifications', 'Starter content packs', 'Personalized content recommendations']",0.47600001096725464,['Low']
T63C3EBPLC,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
O1OC6ZK59H,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
DPEMILC0TM,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
H6G39TT9U2,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
HBZ29L51PG,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
M31TAEASHW,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
00OPRP7ZW8,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
TD4LG12FD3,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
YAU4H04XKO,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
DZWV12D99O,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
Q9X8A466Y1,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
XT97FQFZ2X,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
CCXYNELYS4,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
FBDWLQVR08,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
EGH12RSTLW,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
VC2POHFXCX,0.5005723,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
2SZ0RLGO37,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
5KTJNV75Z9,0.5005723,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
GRITTMH6BJ,0.5005723,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.5260000228881836,"['Medium', 'Low']"
ZELB4WJ3MM,0.5005723,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.47600001096725464,['Low']
3YFQ58HNAW,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
C2S794GKWK,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
CYXK2BI65Q,0.5005723,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.6010000109672546,"['Medium', 'Low']"
